date,sku,qty,price,revenue
2024-06-13,SKU_036,28,96,2688
2024-06-14,SKU_036,38,96,3648
2024-06-15,SKU_036,23,96,2208
2024-06-16,SKU_036,25,96,2400
2024-06-17,SKU_036,36,96,3456
2024-06-18,SKU_036,34,96,3264
2024-06-19,SKU_036,46,96,4416
2024-06-20,SKU_036,27,96,2592
2024-06-21,SKU_036,28,96,2688
2024-06-22,SKU_036,23,96,2208
2024-06-23,SKU_036,25,96,2400
2024-06-24,SKU_036,35,96,3360
2024-06-25,SKU_036,26,96,2496
2024-06-26,SKU_036,20,96,1920
2024-06-27,SKU_036,23,96,2208
2024-06-28,SKU_036,26,96,2496
2024-06-29,SKU_036,20,96,1920
2024-06-30,SKU_036,23,96,2208
2024-07-01,SKU_036,18,96,1728
2024-07-02,SKU_036,23,96,2208
2024-07-03,SKU_036,36,96,3456
2024-07-04,SKU_036,27,96,2592
2024-07-05,SKU_036,46,96,4416
2024-07-06,SKU_036,20,96,1920
2024-07-07,SKU_036,30,96,2880
2024-07-08,SKU_036,28,96,2688
2024-07-09,SKU_036,32,96,3072
2024-07-10,SKU_036,22,96,2112
2024-07-11,SKU_036,24,96,2304
2024-07-12,SKU_036,30,96,2880
2024-07-13,SKU_036,22,96,2112
2024-07-14,SKU_036,12,96,1152
2024-07-15,SKU_036,37,96,3552
2024-07-16,SKU_036,34,96,3264
2024-07-17,SKU_036,23,96,2208
2024-07-18,SKU_036,28,96,2688
2024-07-19,SKU_036,35,96,3360
2024-07-20,SKU_036,37,96,3552
2024-07-21,SKU_036,27,96,2592
2024-07-22,SKU_036,22,96,2112
2024-07-23,SKU_036,38,96,3648
2024-07-24,SKU_036,27,96,2592
2024-07-25,SKU_036,25,96,2400
2024-07-26,SKU_036,29,96,2784
2024-07-27,SKU_036,36,96,3456
2024-07-28,SKU_036,26,96,2496
2024-07-29,SKU_036,34,96,3264
2024-07-30,SKU_036,25,96,2400
2024-07-31,SKU_036,31,96,2976
2024-08-01,SKU_036,19,96,1824
2024-08-02,SKU_036,35,96,3360
2024-08-03,SKU_036,21,96,2016
2024-08-04,SKU_036,30,96,2880
2024-08-05,SKU_036,14,96,1344
2024-08-06,SKU_036,27,96,2592
2024-08-07,SKU_036,28,96,2688
2024-08-08,SKU_036,21,96,2016
2024-08-09,SKU_036,26,96,2496
2024-08-10,SKU_036,29,96,2784
2024-08-11,SKU_036,31,96,2976
2024-08-12,SKU_036,27,96,2592
2024-08-13,SKU_036,37,96,3552
2024-08-14,SKU_036,36,96,3456
2024-08-15,SKU_036,26,96,2496
2024-08-16,SKU_036,16,96,1536
2024-08-17,SKU_036,23,96,2208
2024-08-18,SKU_036,8,96,768
2024-08-19,SKU_036,25,96,2400
2024-08-20,SKU_036,38,96,3648
2024-08-21,SKU_036,33,96,3168
2024-08-22,SKU_036,27,96,2592
2024-08-23,SKU_036,21,96,2016
2024-08-24,SKU_036,27,96,2592
2024-08-25,SKU_036,44,96,4224
2024-08-26,SKU_036,39,96,3744
2024-08-27,SKU_036,25,96,2400
2024-08-28,SKU_036,14,96,1344
2024-08-29,SKU_036,44,96,4224
2024-08-30,SKU_036,21,96,2016
2024-08-31,SKU_036,31,96,2976
2024-09-01,SKU_036,14,96,1344
2024-09-02,SKU_036,24,96,2304
2024-09-03,SKU_036,14,96,1344
2024-09-04,SKU_036,17,96,1632
2024-09-05,SKU_036,19,96,1824
2024-09-06,SKU_036,30,96,2880
2024-09-07,SKU_036,26,96,2496
2024-09-08,SKU_036,48,96,4608
2024-09-09,SKU_036,36,96,3456
2024-09-10,SKU_036,36,96,3456
2024-09-11,SKU_036,31,96,2976
2024-09-12,SKU_036,29,96,2784
2024-09-13,SKU_036,36,96,3456
2024-09-14,SKU_036,7,96,672
2024-09-15,SKU_036,21,96,2016
2024-09-16,SKU_036,15,96,1440
2024-09-17,SKU_036,11,96,1056
2024-09-18,SKU_036,20,96,1920
2024-09-19,SKU_036,17,96,1632
2024-09-20,SKU_036,36,96,3456
2024-09-21,SKU_036,27,96,2592
2024-09-22,SKU_036,10,96,960
2024-09-23,SKU_036,29,96,2784
2024-09-24,SKU_036,18,96,1728
2024-09-25,SKU_036,27,96,2592
2024-09-26,SKU_036,30,96,2880
2024-09-27,SKU_036,20,96,1920
2024-09-28,SKU_036,28,96,2688
2024-09-29,SKU_036,30,96,2880
2024-09-30,SKU_036,25,96,2400
2024-10-01,SKU_036,21,96,2016
2024-10-02,SKU_036,27,96,2592
2024-10-03,SKU_036,25,96,2400
2024-10-04,SKU_036,29,96,2784
2024-10-05,SKU_036,24,96,2304
2024-10-06,SKU_036,17,96,1632
2024-10-07,SKU_036,25,96,2400
2024-10-08,SKU_036,29,96,2784
2024-10-09,SKU_036,28,96,2688
2024-10-10,SKU_036,26,96,2496
2024-10-11,SKU_036,23,96,2208
2024-10-12,SKU_036,22,96,2112
2024-10-13,SKU_036,23,96,2208
2024-10-14,SKU_036,35,96,3360
2024-10-15,SKU_036,19,96,1824
2024-10-16,SKU_036,27,96,2592
2024-10-17,SKU_036,16,96,1536
2024-10-18,SKU_036,33,96,3168
2024-10-19,SKU_036,22,96,2112
2024-10-20,SKU_036,20,96,1920
2024-10-21,SKU_036,28,96,2688
2024-10-22,SKU_036,7,96,672
2024-10-23,SKU_036,16,96,1536
2024-10-24,SKU_036,29,96,2784
2024-10-25,SKU_036,35,96,3360
2024-10-26,SKU_036,30,96,2880
2024-10-27,SKU_036,28,96,2688
2024-10-28,SKU_036,46,96,4416
2024-10-29,SKU_036,30,96,2880
2024-10-30,SKU_036,18,96,1728
2024-10-31,SKU_036,35,96,3360
2024-11-01,SKU_036,21,96,2016
2024-11-02,SKU_036,21,96,2016
2024-11-03,SKU_036,15,96,1440
2024-11-04,SKU_036,23,96,2208
2024-11-05,SKU_036,17,96,1632
2024-11-06,SKU_036,31,96,2976
2024-11-07,SKU_036,25,96,2400
2024-11-08,SKU_036,15,96,1440
2024-11-09,SKU_036,26,96,2496
2024-11-10,SKU_036,35,96,3360
2024-11-11,SKU_036,40,96,3840
2024-11-12,SKU_036,12,96,1152
2024-11-13,SKU_036,20,96,1920
2024-11-14,SKU_036,16,96,1536
2024-11-15,SKU_036,29,96,2784
2024-11-16,SKU_036,15,96,1440
2024-11-17,SKU_036,35,96,3360
2024-11-18,SKU_036,36,96,3456
2024-11-19,SKU_036,33,96,3168
2024-11-20,SKU_036,21,96,2016
2024-11-21,SKU_036,21,96,2016
2024-11-22,SKU_036,23,96,2208
2024-11-23,SKU_036,35,96,3360
2024-11-24,SKU_036,13,96,1248
2024-11-25,SKU_036,30,96,2880
2024-11-26,SKU_036,19,96,1824
2024-11-27,SKU_036,23,96,2208
2024-11-28,SKU_036,32,96,3072
2024-11-29,SKU_036,14,96,1344
2024-11-30,SKU_036,24,96,2304
2024-12-01,SKU_036,25,96,2400
2024-12-02,SKU_036,26,96,2496
2024-12-03,SKU_036,26,96,2496
2024-12-04,SKU_036,31,96,2976
2024-12-05,SKU_036,23,96,2208
2024-12-06,SKU_036,29,96,2784
2024-12-07,SKU_036,29,96,2784
2024-12-08,SKU_036,29,96,2784
2024-12-09,SKU_036,31,96,2976
2024-12-10,SKU_036,29,96,2784
2024-12-11,SKU_036,26,96,2496
2024-12-12,SKU_036,16,96,1536
2024-12-13,SKU_036,37,96,3552
2024-12-14,SKU_036,40,96,3840
2024-12-15,SKU_036,24,96,2304
2024-12-16,SKU_036,30,96,2880
2024-12-17,SKU_036,22,96,2112
2024-12-18,SKU_036,21,96,2016
2024-12-19,SKU_036,27,96,2592
2024-12-20,SKU_036,49,96,4704
2024-12-21,SKU_036,39,96,3744
2024-12-22,SKU_036,38,96,3648
2024-12-23,SKU_036,31,96,2976
2024-12-24,SKU_036,19,96,1824
2024-12-25,SKU_036,35,96,3360
2024-12-26,SKU_036,3,96,288
2024-12-27,SKU_036,30,96,2880
2024-12-28,SKU_036,35,96,3360
2024-12-29,SKU_036,28,96,2688
2024-12-30,SKU_036,40,96,3840
2024-01-01,SKU_037,44,11,484
2024-01-02,SKU_037,50,11,550
2024-01-03,SKU_037,61,11,671
2024-01-04,SKU_037,0,11,0
2024-01-05,SKU_037,52,11,572
2024-01-06,SKU_037,70,11,770
2024-01-07,SKU_037,81,11,891
2024-01-08,SKU_037,10,11,110
2024-01-09,SKU_037,34,11,374
2024-01-10,SKU_037,36,11,396
2024-01-11,SKU_037,53,11,583
2024-01-12,SKU_037,34,11,374
2024-01-13,SKU_037,21,11,231
2024-01-14,SKU_037,42,11,462
2024-01-15,SKU_037,30,11,330
2024-01-16,SKU_037,50,11,550
2024-01-17,SKU_037,19,11,209
2024-01-18,SKU_037,14,11,154
2024-01-19,SKU_037,67,11,737
2024-01-20,SKU_037,89,11,979
2024-01-21,SKU_037,79,11,869
2024-01-22,SKU_037,36,11,396
2024-01-23,SKU_037,62,11,682
2024-01-24,SKU_037,22,11,242
2024-01-25,SKU_037,49,11,539
2024-01-26,SKU_037,24,11,264
2024-01-27,SKU_037,66,11,726
2024-01-28,SKU_037,63,11,693
2024-01-29,SKU_037,85,11,935
2024-01-30,SKU_037,32,11,352
2024-01-31,SKU_037,74,11,814
2024-02-01,SKU_037,49,11,539
2024-02-02,SKU_037,39,11,429
2024-02-03,SKU_037,45,11,495
2024-02-04,SKU_037,76,11,836
2024-02-05,SKU_037,34,11,374
2024-02-06,SKU_037,36,11,396
2024-02-07,SKU_037,0,11,0
2024-02-08,SKU_037,34,11,374
2024-02-09,SKU_037,44,11,484
2024-02-10,SKU_037,20,11,220
2024-02-11,SKU_037,15,11,165
2024-02-12,SKU_037,0,11,0
2024-02-13,SKU_037,24,11,264
2024-02-14,SKU_037,70,11,770
2024-02-15,SKU_037,4,11,44
2024-02-16,SKU_037,55,11,605
2024-02-17,SKU_037,58,11,638
2024-02-18,SKU_037,93,11,1023
2024-02-19,SKU_037,61,11,671
2024-02-20,SKU_037,59,11,649
2024-02-21,SKU_037,46,11,506
2024-02-22,SKU_037,38,11,418
2024-02-23,SKU_037,57,11,627
2024-02-24,SKU_037,66,11,726
2024-02-25,SKU_037,41,11,451
2024-02-26,SKU_037,67,11,737
2024-02-27,SKU_037,103,11,1133
2024-02-28,SKU_037,39,11,429
2024-02-29,SKU_037,40,11,440
2024-03-01,SKU_037,35,11,385
2024-03-02,SKU_037,41,11,451
2024-03-03,SKU_037,65,11,715
2024-03-04,SKU_037,39,11,429
2024-03-05,SKU_037,42,11,462
2024-03-06,SKU_037,32,11,352
2024-03-07,SKU_037,49,11,539
2024-03-08,SKU_037,26,11,286
2024-03-09,SKU_037,10,11,110
2024-03-10,SKU_037,48,11,528
2024-03-11,SKU_037,83,11,913
2024-03-12,SKU_037,31,11,341
2024-03-13,SKU_037,14,11,154
2024-03-14,SKU_037,81,11,891
2024-03-15,SKU_037,39,11,429
2024-03-16,SKU_037,59,11,649
2024-03-17,SKU_037,21,11,231
2024-03-18,SKU_037,38,11,418
2024-03-19,SKU_037,69,11,759
2024-03-20,SKU_037,40,11,440
2024-03-21,SKU_037,41,11,451
2024-03-22,SKU_037,4,11,44
2024-03-23,SKU_037,55,11,605
2024-03-24,SKU_037,20,11,220
2024-03-25,SKU_037,63,11,693
2024-03-26,SKU_037,42,11,462
2024-03-27,SKU_037,44,11,484
2024-03-28,SKU_037,55,11,605
2024-03-29,SKU_037,46,11,506
2024-03-30,SKU_037,77,11,847
2024-03-31,SKU_037,73,11,803
2024-04-01,SKU_037,10,11,110
2024-04-02,SKU_037,34,11,374
2024-04-03,SKU_037,57,11,627
2024-04-04,SKU_037,16,11,176
2024-04-05,SKU_037,2,11,22
2024-04-06,SKU_037,20,11,220
2024-04-07,SKU_037,35,11,385
2024-04-08,SKU_037,0,11,0
2024-04-09,SKU_037,12,11,132
2024-04-10,SKU_037,0,11,0
2024-04-11,SKU_037,64,11,704
2024-04-12,SKU_037,59,11,649
2024-04-13,SKU_037,44,11,484
2024-04-14,SKU_037,40,11,440
2024-04-15,SKU_037,50,11,550
2024-04-16,SKU_037,15,11,165
2024-04-17,SKU_037,66,11,726
2024-04-18,SKU_037,40,11,440
2024-04-19,SKU_037,58,11,638
2024-04-20,SKU_037,57,11,627
2024-04-21,SKU_037,50,11,550
2024-04-22,SKU_037,45,11,495
2024-04-23,SKU_037,43,11,473
2024-04-24,SKU_037,36,11,396
2024-04-25,SKU_037,49,11,539
2024-04-26,SKU_037,42,11,462
2024-04-27,SKU_037,26,11,286
2024-04-28,SKU_037,51,11,561
2024-04-29,SKU_037,44,11,484
2024-04-30,SKU_037,65,11,715
2024-05-01,SKU_037,0,11,0
2024-05-02,SKU_037,38,11,418
2024-05-03,SKU_037,21,11,231
2024-05-04,SKU_037,26,11,286
2024-05-05,SKU_037,50,11,550
2024-05-06,SKU_037,5,11,55
2024-05-07,SKU_037,41,11,451
2024-05-08,SKU_037,38,11,418
2024-05-09,SKU_037,14,11,154
2024-05-10,SKU_037,41,11,451
2024-05-11,SKU_037,20,11,220
2024-05-12,SKU_037,88,11,968
2024-05-13,SKU_037,65,11,715
2024-05-14,SKU_037,39,11,429
2024-05-15,SKU_037,28,11,308
2024-05-16,SKU_037,49,11,539
2024-05-17,SKU_037,55,11,605
2024-05-18,SKU_037,43,11,473
2024-05-19,SKU_037,14,11,154
2024-05-20,SKU_037,33,11,363
2024-05-21,SKU_037,39,11,429
2024-05-22,SKU_037,44,11,484
2024-05-23,SKU_037,45,11,495
2024-05-24,SKU_037,54,11,594
2024-05-25,SKU_037,68,11,748
2024-05-26,SKU_037,61,11,671
2024-05-27,SKU_037,51,11,561
2024-05-28,SKU_037,9,11,99
2024-05-29,SKU_037,65,11,715
2024-05-30,SKU_037,56,11,616
2024-05-31,SKU_037,32,11,352
2024-06-01,SKU_037,38,11,418
2024-06-02,SKU_037,39,11,429
2024-06-03,SKU_037,28,11,308
2024-06-04,SKU_037,0,11,0
2024-06-05,SKU_037,12,11,132
2024-06-06,SKU_037,17,11,187
2024-06-07,SKU_037,0,11,0
2024-06-08,SKU_037,12,11,132
2024-06-09,SKU_037,64,11,704
2024-06-10,SKU_037,49,11,539
2024-06-11,SKU_037,15,11,165
2024-06-12,SKU_037,22,11,242
2024-06-13,SKU_037,66,11,726
2024-06-14,SKU_037,65,11,715
2024-06-15,SKU_037,39,11,429
2024-06-16,SKU_037,64,11,704
2024-06-17,SKU_037,20,11,220
2024-06-18,SKU_037,43,11,473
2024-06-19,SKU_037,4,11,44
2024-06-20,SKU_037,29,11,319
2024-06-21,SKU_037,38,11,418
2024-06-22,SKU_037,0,11,0
2024-06-23,SKU_037,51,11,561
2024-06-24,SKU_037,55,11,605
2024-06-25,SKU_037,61,11,671
2024-06-26,SKU_037,91,11,1001
2024-06-27,SKU_037,47,11,517
2024-06-28,SKU_037,36,11,396
2024-06-29,SKU_037,1,11,11
2024-06-30,SKU_037,46,11,506
2024-07-01,SKU_037,50,11,550
2024-07-02,SKU_037,7,11,77
2024-07-03,SKU_037,32,11,352
2024-07-04,SKU_037,38,11,418
2024-07-05,SKU_037,50,11,550
2024-07-06,SKU_037,57,11,627
2024-07-07,SKU_037,25,11,275
2024-07-08,SKU_037,42,11,462
2024-07-09,SKU_037,51,11,561
2024-07-10,SKU_037,33,11,363
2024-07-11,SKU_037,28,11,308
2024-07-12,SKU_037,54,11,594
2024-07-13,SKU_037,33,11,363
2024-07-14,SKU_037,10,11,110
2024-07-15,SKU_037,69,11,759
2024-07-16,SKU_037,13,11,143
2024-07-17,SKU_037,35,11,385
2024-07-18,SKU_037,45,11,495
2024-07-19,SKU_037,48,11,528
2024-07-20,SKU_037,41,11,451
2024-07-21,SKU_037,0,11,0
2024-07-22,SKU_037,21,11,231
2024-07-23,SKU_037,44,11,484
2024-07-24,SKU_037,35,11,385
2024-07-25,SKU_037,49,11,539
2024-07-26,SKU_037,61,11,671
2024-07-27,SKU_037,49,11,539
2024-07-28,SKU_037,21,11,231
2024-07-29,SKU_037,25,11,275
2024-07-30,SKU_037,75,11,825
2024-07-31,SKU_037,33,11,363
2024-08-01,SKU_037,35,11,385
2024-08-02,SKU_037,49,11,539
2024-08-03,SKU_037,66,11,726
2024-08-04,SKU_037,17,11,187
2024-08-05,SKU_037,26,11,286
2024-08-06,SKU_037,1,11,11
2024-08-07,SKU_037,31,11,341
2024-08-08,SKU_037,50,11,550
2024-08-09,SKU_037,29,11,319
2024-08-10,SKU_037,78,11,858
2024-08-11,SKU_037,40,11,440
2024-08-12,SKU_037,35,11,385
2024-08-13,SKU_037,29,11,319
2024-08-14,SKU_037,6,11,66
2024-08-15,SKU_037,35,11,385
2024-08-16,SKU_037,46,11,506
2024-08-17,SKU_037,35,11,385
2024-08-18,SKU_037,43,11,473
2024-08-19,SKU_037,22,11,242
2024-08-20,SKU_037,9,11,99
2024-08-21,SKU_037,35,11,385
2024-08-22,SKU_037,43,11,473
2024-08-23,SKU_037,34,11,374
2024-08-24,SKU_037,42,11,462
2024-08-25,SKU_037,55,11,605
2024-08-26,SKU_037,55,11,605
2024-08-27,SKU_037,57,11,627
2024-08-28,SKU_037,60,11,660
2024-08-29,SKU_037,49,11,539
2024-08-30,SKU_037,46,11,506
2024-08-31,SKU_037,82,11,902
2024-09-01,SKU_037,55,11,605
2024-09-02,SKU_037,18,11,198
2024-09-03,SKU_037,0,11,0
2024-09-04,SKU_037,32,11,352
2024-09-05,SKU_037,52,11,572
2024-09-06,SKU_037,59,11,649
2024-09-07,SKU_037,9,11,99
2024-09-08,SKU_037,54,11,594
2024-09-09,SKU_037,63,11,693
2024-09-10,SKU_037,51,11,561
2024-09-11,SKU_037,47,11,517
2024-09-12,SKU_037,34,11,374
2024-09-13,SKU_037,27,11,297
2024-09-14,SKU_037,55,11,605
2024-09-15,SKU_037,51,11,561
2024-09-16,SKU_037,30,11,330
2024-09-17,SKU_037,95,11,1045
2024-09-18,SKU_037,3,11,33
2024-09-19,SKU_037,32,11,352
2024-09-20,SKU_037,20,11,220
2024-09-21,SKU_037,46,11,506
2024-09-22,SKU_037,0,11,0
2024-09-23,SKU_037,66,11,726
2024-09-24,SKU_037,60,11,660
2024-09-25,SKU_037,44,11,484
2024-09-26,SKU_037,30,11,330
2024-09-27,SKU_037,54,11,594
2024-09-28,SKU_037,45,11,495
2024-09-29,SKU_037,59,11,649
2024-09-30,SKU_037,35,11,385
2024-10-01,SKU_037,33,11,363
2024-10-02,SKU_037,62,11,682
2024-10-03,SKU_037,52,11,572
2024-10-04,SKU_037,34,11,374
2024-10-05,SKU_037,46,11,506
2024-10-06,SKU_037,42,11,462
2024-10-07,SKU_037,48,11,528
2024-10-08,SKU_037,66,11,726
2024-10-09,SKU_037,30,11,330
2024-10-10,SKU_037,23,11,253
2024-10-11,SKU_037,44,11,484
2024-10-12,SKU_037,25,11,275
2024-10-13,SKU_037,17,11,187
2024-10-14,SKU_037,60,11,660
2024-10-15,SKU_037,31,11,341
2024-10-16,SKU_037,0,11,0
2024-10-17,SKU_037,57,11,627
2024-10-18,SKU_037,28,11,308
2024-10-19,SKU_037,51,11,561
2024-10-20,SKU_037,62,11,682
2024-10-21,SKU_037,42,11,462
2024-10-22,SKU_037,0,11,0
2024-10-23,SKU_037,0,11,0
2024-10-24,SKU_037,22,11,242
2024-10-25,SKU_037,36,11,396
2024-10-26,SKU_037,65,11,715
2024-10-27,SKU_037,44,11,484
2024-10-28,SKU_037,97,11,1067
2024-10-29,SKU_037,3,11,33
2024-10-30,SKU_037,40,11,440
2024-10-31,SKU_037,27,11,297
2024-11-01,SKU_037,43,11,473
2024-11-02,SKU_037,77,11,847
2024-11-03,SKU_037,79,11,869
2024-11-04,SKU_037,39,11,429
2024-11-05,SKU_037,57,11,627
2024-11-06,SKU_037,42,11,462
2024-11-07,SKU_037,13,11,143
2024-11-08,SKU_037,38,11,418
2024-11-09,SKU_037,26,11,286
2024-11-10,SKU_037,36,11,396
2024-11-11,SKU_037,18,11,198
2024-11-12,SKU_037,41,11,451
2024-11-13,SKU_037,44,11,484
2024-11-14,SKU_037,54,11,594
2024-11-15,SKU_037,45,11,495
2024-11-16,SKU_037,75,11,825
2024-11-17,SKU_037,87,11,957
2024-11-18,SKU_037,28,11,308
2024-11-19,SKU_037,60,11,660
2024-11-20,SKU_037,86,11,946
2024-11-21,SKU_037,60,11,660
2024-11-22,SKU_037,54,11,594
2024-11-23,SKU_037,0,11,0
2024-11-24,SKU_037,25,11,275
2024-11-25,SKU_037,28,11,308
2024-11-26,SKU_037,69,11,759
2024-11-27,SKU_037,21,11,231
2024-11-28,SKU_037,36,11,396
2024-11-29,SKU_037,57,11,627
2024-11-30,SKU_037,20,11,220
2024-12-01,SKU_037,44,11,484
2024-12-02,SKU_037,41,11,451
2024-12-03,SKU_037,57,11,627
2024-12-04,SKU_037,53,11,583
2024-12-05,SKU_037,52,11,572
2024-12-06,SKU_037,42,11,462
2024-12-07,SKU_037,0,11,0
2024-12-08,SKU_037,41,11,451
2024-12-09,SKU_037,39,11,429
2024-12-10,SKU_037,55,11,605
2024-12-11,SKU_037,28,11,308
2024-12-12,SKU_037,38,11,418
2024-12-13,SKU_037,39,11,429
2024-12-14,SKU_037,21,11,231
2024-12-15,SKU_037,11,11,121
2024-12-16,SKU_037,46,11,506
2024-12-17,SKU_037,60,11,660
2024-12-18,SKU_037,23,11,253
2024-12-19,SKU_037,33,11,363
2024-12-20,SKU_037,56,11,616
2024-12-21,SKU_037,59,11,649
2024-12-22,SKU_037,43,11,473
2024-12-23,SKU_037,47,11,517
2024-12-24,SKU_037,50,11,550
2024-12-25,SKU_037,54,11,594
2024-12-26,SKU_037,13,11,143
2024-12-27,SKU_037,81,11,891
2024-12-28,SKU_037,44,11,484
2024-12-29,SKU_037,54,11,594
2024-12-30,SKU_037,20,11,220
2024-01-01,SKU_038,26,44,1144
2024-01-02,SKU_038,36,44,1584
2024-01-03,SKU_038,20,44,880
2024-01-04,SKU_038,38,44,1672
2024-01-05,SKU_038,20,44,880
2024-01-06,SKU_038,11,44,484
2024-01-07,SKU_038,51,44,2244
2024-01-08,SKU_038,42,44,1848
2024-01-09,SKU_038,0,44,0
2024-01-10,SKU_038,23,44,1012
2024-01-11,SKU_038,48,44,2112
2024-01-12,SKU_038,27,44,1188
2024-01-13,SKU_038,19,44,836
2024-01-14,SKU_038,25,44,1100
2024-01-15,SKU_038,31,44,1364
2024-01-16,SKU_038,26,44,1144
2024-01-17,SKU_038,28,44,1232
2024-01-18,SKU_038,27,44,1188
2024-01-19,SKU_038,12,44,528
2024-01-20,SKU_038,11,44,484
2024-01-21,SKU_038,10,44,440
2024-01-22,SKU_038,31,44,1364
2024-01-23,SKU_038,40,44,1760
2024-01-24,SKU_038,13,44,572
2024-01-25,SKU_038,2,44,88
2024-01-26,SKU_038,14,44,616
2024-01-27,SKU_038,55,44,2420
2024-01-28,SKU_038,24,44,1056
2024-01-29,SKU_038,26,44,1144
2024-01-30,SKU_038,15,44,660
2024-01-31,SKU_038,40,44,1760
2024-02-01,SKU_038,27,44,1188
2024-02-02,SKU_038,16,44,704
2024-02-03,SKU_038,11,44,484
2024-02-04,SKU_038,36,44,1584
2024-02-05,SKU_038,34,44,1496
2024-02-06,SKU_038,7,44,308
2024-02-07,SKU_038,52,44,2288
2024-02-08,SKU_038,18,44,792
2024-02-09,SKU_038,0,44,0
2024-02-10,SKU_038,57,44,2508
2024-02-11,SKU_038,28,44,1232
2024-02-12,SKU_038,37,44,1628
2024-02-13,SKU_038,60,44,2640
2024-02-14,SKU_038,11,44,484
2024-02-15,SKU_038,38,44,1672
2024-02-16,SKU_038,51,44,2244
2024-02-17,SKU_038,13,44,572
2024-02-18,SKU_038,56,44,2464
2024-02-19,SKU_038,4,44,176
2024-02-20,SKU_038,28,44,1232
2024-02-21,SKU_038,10,44,440
2024-02-22,SKU_038,42,44,1848
2024-02-23,SKU_038,12,44,528
2024-02-24,SKU_038,18,44,792
2024-02-25,SKU_038,14,44,616
2024-02-26,SKU_038,8,44,352
2024-02-27,SKU_038,16,44,704
2024-02-28,SKU_038,29,44,1276
2024-02-29,SKU_038,28,44,1232
2024-03-01,SKU_038,26,44,1144
2024-03-02,SKU_038,18,44,792
2024-03-03,SKU_038,23,44,1012
2024-03-04,SKU_038,1,44,44
2024-03-05,SKU_038,17,44,748
2024-03-06,SKU_038,26,44,1144
2024-03-07,SKU_038,35,44,1540
2024-03-08,SKU_038,33,44,1452
2024-03-09,SKU_038,7,44,308
2024-03-10,SKU_038,37,44,1628
2024-03-11,SKU_038,32,44,1408
2024-03-12,SKU_038,55,44,2420
2024-03-13,SKU_038,3,44,132
2024-03-14,SKU_038,27,44,1188
2024-03-15,SKU_038,48,44,2112
2024-03-16,SKU_038,24,44,1056
2024-03-17,SKU_038,13,44,572
2024-03-18,SKU_038,15,44,660
2024-03-19,SKU_038,44,44,1936
2024-03-20,SKU_038,2,44,88
2024-03-21,SKU_038,24,44,1056
2024-03-22,SKU_038,14,44,616
2024-03-23,SKU_038,15,44,660
2024-03-24,SKU_038,37,44,1628
2024-03-25,SKU_038,22,44,968
2024-03-26,SKU_038,34,44,1496
2024-03-27,SKU_038,7,44,308
2024-03-28,SKU_038,44,44,1936
2024-03-29,SKU_038,33,44,1452
2024-03-30,SKU_038,52,44,2288
2024-03-31,SKU_038,22,44,968
2024-04-01,SKU_038,38,44,1672
2024-04-02,SKU_038,44,44,1936
2024-04-03,SKU_038,37,44,1628
2024-04-04,SKU_038,60,44,2640
2024-04-05,SKU_038,0,44,0
2024-04-06,SKU_038,33,44,1452
2024-04-07,SKU_038,22,44,968
2024-04-08,SKU_038,21,44,924
2024-04-09,SKU_038,56,44,2464
2024-04-10,SKU_038,18,44,792
2024-04-11,SKU_038,45,44,1980
2024-04-12,SKU_038,11,44,484
2024-04-13,SKU_038,48,44,2112
2024-04-14,SKU_038,29,44,1276
2024-04-15,SKU_038,24,44,1056
2024-04-16,SKU_038,2,44,88
2024-04-17,SKU_038,24,44,1056
2024-04-18,SKU_038,17,44,748
2024-04-19,SKU_038,61,44,2684
2024-04-20,SKU_038,30,44,1320
2024-04-21,SKU_038,19,44,836
2024-04-22,SKU_038,18,44,792
2024-04-23,SKU_038,5,44,220
2024-04-24,SKU_038,57,44,2508
2024-04-25,SKU_038,52,44,2288
2024-04-26,SKU_038,28,44,1232
2024-04-27,SKU_038,69,44,3036
2024-04-28,SKU_038,29,44,1276
2024-04-29,SKU_038,49,44,2156
2024-04-30,SKU_038,40,44,1760
2024-05-01,SKU_038,19,44,836
2024-05-02,SKU_038,33,44,1452
2024-05-03,SKU_038,36,44,1584
2024-05-04,SKU_038,6,44,264
2024-05-05,SKU_038,35,44,1540
2024-05-06,SKU_038,50,44,2200
2024-05-07,SKU_038,17,44,748
2024-05-08,SKU_038,26,44,1144
2024-05-09,SKU_038,10,44,440
2024-05-10,SKU_038,21,44,924
2024-05-11,SKU_038,22,44,968
2024-05-12,SKU_038,58,44,2552
2024-05-13,SKU_038,24,44,1056
2024-05-14,SKU_038,20,44,880
2024-05-15,SKU_038,28,44,1232
2024-05-16,SKU_038,0,44,0
2024-05-17,SKU_038,0,44,0
2024-05-18,SKU_038,5,44,220
2024-05-19,SKU_038,35,44,1540
2024-05-20,SKU_038,29,44,1276
2024-05-21,SKU_038,45,44,1980
2024-05-22,SKU_038,2,44,88
2024-05-23,SKU_038,26,44,1144
2024-05-24,SKU_038,1,44,44
2024-05-25,SKU_038,34,44,1496
2024-05-26,SKU_038,5,44,220
2024-05-27,SKU_038,25,44,1100
2024-05-28,SKU_038,33,44,1452
2024-05-29,SKU_038,22,44,968
2024-05-30,SKU_038,0,44,0
2024-05-31,SKU_038,59,44,2596
2024-06-01,SKU_038,21,44,924
2024-06-02,SKU_038,1,44,44
